"PVWatts Hourly PV Performance Data"
"Requested Location","昆明"
"Location","Lat, Lng: 25.05, 102.7"
"Latitude (DD)","25.05"
"Longitude (DD)","102.70"
"Elevation (m)","1922"
"DC System Size (kW)","244.44"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"8","7","16","79","494","26.7","2.7","0.2","518.236","37.672","100093.788","95578.214"
"8","7","17","20","216","25.6","2.5","0.2","209.112","30.206","41171.687","38743.957"
"8","7","18","23","51","24","1.9","0.2","52.526","25.299","9953.916","8632.356"
"8","7","19","0","11","22.5","1.4","0.2","10.195","22.778","1721.756","691.894"
"8","7","20","0","0","21.6","1.4","0.2","0","21.6","0","0"
"8","7","21","0","0","21.1","1.5","0.2","0","21.1","0","0"
"8","7","22","0","0","20.7","1.6","0.2","0","20.7","0","0"
"8","7","23","0","0","20.3","1.7","0.2","0","20.3","0","0"
"8","8","0","0","0","19.9","1.7","0.2","0","19.9","0","0"
"8","8","1","0","0","19.5","1.8","0.2","0","19.5","0","0"
"8","8","2","0","0","19.3","1.7","0.2","0","19.3","0","0"
"8","8","3","0","0","19","1.4","0.2","0","19","0","0"
"8","8","4","0","0","18.6","1","0.2","0","18.6","0","0"
"8","8","5","0","0","18.3","0.9","0.2","0","18.3","0","0"
"8","8","6","0","0","18.8","1.3","0.2","0","0","0","0"
"8","8","7","19","54","19.4","1.8","0.2","50.865","20.684","9800.83","8484.695"
"8","8","8","22","181","21.4","2.7","0.2","173.884","25.101","34972.924","32764.841"
"8","8","9","21","245","23.1","2.7","0.2","239.863","28.186","47490.825","44839.183"
"8","8","10","53","541","24.8","2.6","0.2","554.218","36.726","106910.641","102153.519"
"8","8","11","32","617","26.3","2.5","0.2","612.95","39.703","116069.571","110987.912"
"8","8","12","0","800","27.4","2.7","0.2","764.177","43.496","141971.566","135972.096"
"8","8","13","19","655","28","3","0.2","642.286","40.846","120560.047","115319.272"
"8","8","14","30","650","28","3.3","0.2","645.455","40.297","121721.51","116439.58"
"8","8","15","18","534","27.6","3.6","0.2","518.691","37.041","99334.785","94846.105"
"8","8","16","51","550","26.9","3.8","0.2","549.059","36.625","106475.335","101733.637"
"8","8","17","82","337","25.7","3.7","0.2","348.821","31.995","69265.024","65841.835"
"8","8","18","416","94","23.9","2.8","0.2","174.566","27.443","31299.469","29221.551"
"8","8","19","84","23","22.1","2","0.2","18.892","22.552","3305.109","2219.142"
"8","8","20","0","0","20.9","1.7","0.2","0","20.9","0","0"
"8","8","21","0","0","20.2","1.6","0.2","0","20.2","0","0"
"8","8","22","0","0","19.6","1.6","0.2","0","19.6","0","0"
"8","8","23","0","0","19","1.7","0.2","0","19","0","0"
"8","9","0","0","0","18.6","1.8","0.2","0","18.6","0","0"
"8","9","1","0","0","18.4","1.8","0.2","0","18.4","0","0"
"8","9","2","0","0","18.2","1.6","0.2","0","18.2","0","0"
"8","9","3","0","0","18","1.5","0.2","0","18","0","0"
"8","9","4","0","0","17.8","1.4","0.2","0","17.8","0","0"
"8","9","5","0","0","17.6","1.4","0.2","0","17.6","0","0"
"8","9","6","0","0","18.3","2.1","0.2","0","0","0","0"
"8","9","7","31","74","18.9","2.8","0.2","68.448","20.325","13323.335","11882.383"
"8","9","8","38","226","21.9","3.9","0.2","219.774","25.756","44397.428","41855.398"
"8","9","9","25","360","24.1","4.1","0.2","349.249","30.032","69358.134","65931.647"
"8","9","10","13","424","26","4","0.2","408.017","33.006","79372.37","75591.038"
"8","9","11","16","400","27.4","3.7","0.2","391.116","34.406","75082.853","71453.516"
"8","9","12","18","638","28.4","3.5","0.2","624.314","39.919","117677.183","112538.559"
"8","9","13","72","729","29","3.5","0.2","778.557","43.369","144981.715","138875.583"
"8","9","14","51","739","29.1","3.4","0.2","762.638","43.403","142179.125","136172.3"
"8","9","15","33","682","28.6","3.3","0.2","673.419","41.448","127076.805","121605.115"
"8","9","16","42","462","27.6","3.2","0.2","460.429","36.552","89077.493","84952.27"
"8","9","17","40","309","26.4","2.9","0.2","303.539","32.628","59894.758","56803.595"
"8","9","18","24","113","24.5","2.1","0.2","108.246","27.079","21229.264","19508.173"
"8","9","19","0","18","22.8","1.6","0.2","16.707","23.235","2878.14","1807.303"
"8","9","20","0","0","21.8","1.7","0.2","0","21.8","0","0"
"8","9","21","0","0","21.1","1.8","0.2","0","21.1","0","0"
"8","9","22","0","0","20.5","1.9","0.2","0","20.5","0","0"
"8","9","23","0","0","20","2.1","0.2","0","20","0","0"
"8","10","0","0","0","19.6","2.2","0.2","0","19.6","0","0"
"8","10","1","0","0","19.1","2.1","0.2","0","19.1","0","0"
"8","10","2","0","0","18.6","1.8","0.2","0","18.6","0","0"
"8","10","3","0","0","18.2","1.5","0.2","0","18.2","0","0"
"8","10","4","0","0","18","1.4","0.2","0","18","0","0"
"8","10","5","0","0","17.8","1.3","0.2","0","17.8","0","0"
"8","10","6","0","0","18.2","1.8","0.2","0","0","0","0"
"8","10","7","26","67","18.7","2.4","0.2","62.338","20.096","12115.954","10717.785"
"8","10","8","30","212","21.6","3.4","0.2","204.672","25.475","41325.746","38892.557"
"8","10","9","17","294","24.2","3.5","0.2","283.458","29.463","56101.122","53144.383"
"8","10","10","32","511","26.1","3.5","0.2","505.134","35.449","97760.671","93327.768"
"8","10","11","19","372","27.4","3.5","0.2","367.238","34.184","70477.564","67011.41"
"8","10","12","9","565","28.2","3.5","0.2","545.241","38.259","103279.687","98651.224"
"8","10","13","55","721","28.6","3.5","0.2","754.51","42.524","140925.189","134962.796"
"8","10","14","77","699","28.5","3.5","0.2","748.061","42.315","140213.839","134276.652"
"8","10","15","0","718","27.7","3.6","0.2","681.465","40.102","129175.223","123629.178"
"8","10","16","56","475","26.6","3.6","0.2","486.256","35.478","94625.271","90303.468"
"8","10","17","34","299","25.3","3.4","0.2","291.825","30.816","57952.394","54930.057"
"8","10","18","51","154","23.8","2.6","0.2","149.241","27.03","29484.692","27471.079"
"8","10","19","26","21","22.1","1.9","0.2","18.463","22.55","3183.736","2102.07"
"8","10","20","0","0","21","1.8","0.2","0","21","0","0"
"8","10","21","0","0","20.2","1.6","0.2","0","20.2","0","0"
"8","10","22","0","0","19.5","1.5","0.2","0","19.5","0","0"
"8","10","23","0","0","19","1.4","0.2","0","19","0","0"
"8","11","0","0","0","18.6","1.3","0.2","0","18.6","0","0"
"8","11","1","0","0","18.3","1.3","0.2","0","18.3","0","0"
"8","11","2","0","0","18.1","1.3","0.2","0","18.1","0","0"
"8","11","3","0","0","18","1.4","0.2","0","18","0","0"
"8","11","4","0","0","17.9","1.4","0.2","0","17.9","0","0"
"8","11","5","0","0","17.8","1.4","0.2","0","17.8","0","0"
"8","11","6","0","0","18.4","1.9","0.2","0","0","0","0"
"8","11","7","17","43","18.9","2.4","0.2","41.22","19.823","7875.276","6627.37"
"8","11","8","25","134","21.2","3.3","0.2","132.849","23.755","26577.969","24667.353"
"8","11","9","29","177","22.7","3.5","0.2","182.667","26.093","36193.286","33941.961"
"8","11","10","28","252","24.2","3.4","0.2","259.845","29.086","50829.083","48059.153"
"8","11","11","35","197","25.4","3.4","0.2","218.548","29.504","42211.191","39746.627"
"8","11","12","9","542","26.6","3.4","0.2","523.254","36.406","99805.456","95300.099"
"8","11","13","9","578","27.2","3.4","0.2","558.6","37.667","106033.432","101307.393"
"8","11","14","11","478","27.2","3.4","0.2","462.641","35.874","88391.651","84290.73"
"8","11","15","19","347","26.6","3.4","0.2","341.851","33.02","66007.819","62700.046"
"8","11","16","21","278","25.6","3.3","0.2","273.733","30.837","53502.741","50638.072"
"8","11","17","23","190","24.3","2.8","0.2","186.673","28.197","36940.536","34662.732"
"8","11","18","52","153","22.8","2","0.2","148.613","26.406","29422.991","27411.564"
"8","11","19","26","20","21.5","1.5","0.2","17.674","21.97","3059.476","1982.213"
"8","11","20","0","0","20.7","1.5","0.2","0","20.7","0","0"
"8","11","21","0","0","20.2","1.6","0.2","0","20.2","0","0"
"8","11","22","0","0","19.8","1.7","0.2","0","19.8","0","0"
"8","11","23","0","0","19.4","1.8","0.2","0","19.4","0","0"
"8","12","0","0","0","19","1.7","0.2","0","19","0","0"
"8","12","1","0","0","18.8","1.8","0.2","0","18.8","0","0"
"8","12","2","0","0","18.7","2","0.2","0","18.7","0","0"
"8","12","3","0","0","18.6","2","0.2","0","18.6","0","0"
"8","12","4","0","0","18.4","1.7","0.2","0","18.4","0","0"
"8","12","5","0","0","18.3","1.4","0.2","0","18.3","0","0"
"8","12","6","0","0","18.5","1.5","0.2","0","0","0","0"
"8","12","7","0","11","18.9","1.7","0.2","10.191","19.164","1864.428","829.51"
"8","12","8","4","29","20.2","2.2","0.2","28.272","20.86","5360.741","4201.936"
"8","12","9","13","48","21.6","2.2","0.2","52.461","22.821","10029.528","8705.289"
"8","12","10","20","70","23.1","2","0.2","81.116","25.059","15484.416","13966.889"
"8","12","11","24","92","24.2","2","0.2","110.951","26.875","21147.311","19429.125"
"8","12","12","35","178","24.9","2.2","0.2","203.943","29.62","39166.514","36809.835"
"8","12","13","35","221","24.9","2.3","0.2","246.094","30.484","47327.714","44681.852"
"8","12","14","35","219","24.4","2.4","0.2","241.764","29.786","46694.255","44070.839"
"8","12","15","32","124","23.7","2.5","0.2","143.847","26.852","27789.099","25835.568"
"8","12","16","21","67","23","2.4","0.2","76.928","24.721","14754.792","13263.117"
"8","12","17","23","185","22","2","0.2","182.086","26.417","36272.703","34018.564"
"8","12","18","0","9","20.9","1.4","0.2","8.341","21.131","1504.433","482.271"
"8","12","19","0","3","19.9","0.9","0.2","2.776","19.985","436.87","0"
"8","12","20","0","0","19.3","0.7","0.2","0","19.3","0","0"
"8","12","21","0","0","18.9","0.8","0.2","0","18.9","0","0"
"8","12","22","0","0","18.6","1.3","0.2","0","18.6","0","0"
"8","12","23","0","0","18","2","0.2","0","18","0","0"
"8","13","0","0","0","17.2","2.8","0.2","0","17.2","0","0"
"8","13","1","0","0","16.3","3","0.2","0","16.3","0","0"
"8","13","2","0","0","15.6","2.7","0.2","0","15.6","0","0"
"8","13","3","0","0","15.1","2.2","0.2","0","15.1","0","0"
"8","13","4","0","0","14.8","1.8","0.2","0","14.8","0","0"
"8","13","5","0","0","14.7","1.4","0.2","0","14.7","0","0"
"8","13","6","0","0","14.9","1.7","0.2","0","0","0","0"
"8","13","7","10","27","15.1","2.1","0.2","26.245","15.723","5008.735","3862.402"
"8","13","8","7","31","16.5","3","0.2","31.483","17.136","6092.99","4908.238"
"8","13","9","21","243","18.3","3.3","0.2","238.447","22.87","48236.472","45558.408"
"8","13","10","27","260","20.2","3.4","0.2","267.002","25.221","53087.168","50237.226"
"8","13","11","33","238","21.9","3.3","0.2","256.293","26.789","50273.773","47523.52"
"8","13","12","10","561","23.1","3.1","0.2","543.043","33.783","104734.865","100054.839"
"8","13","13","12","607","23.9","2.8","0.2","590.184","36.115","112820.92","107854.373"
"8","13","14","46","670","24.3","2.7","0.2","692.143","38.892","131420.304","125794.707"
"8","13","15","15","385","24.3","2.7","0.2","374.909","32.214","72780.343","69232.593"
"8","13","16","28","432","23.9","2.7","0.2","423.804","32.871","83084.485","79171.619"
"8","13","17","29","144","22.9","2.6","0.2","147.785","26.097","29263.713","27257.93"
"8","13","18","51","149","21.2","1.9","0.2","145.015","24.792","28877.983","26885.868"
"8","13","19","4","16","19.5","1.4","0.2","14.847","19.901","2525.374","1467.037"
"8","13","20","0","0","18.4","1.5","0.2","0","18.4","0","0"
"8","13","21","0","0","17.7","1.7","0.2","0","17.7","0","0"
"8","13","22","0","0","17.1","1.9","0.2","0","17.1","0","0"
"8","13","23","0","0","16.5","1.8","0.2","0","16.5","0","0"
"8","14","0","0","0","15.9","1.5","0.2","0","15.9","0","0"
"8","14","1","0","0","15.4","1.2","0.2","0","15.4","0","0"
"8","14","2","0","0","14.9","1.1","0.2","0","14.9","0","0"
"8","14","3","0","0","14.5","1.1","0.2","0","14.5","0","0"
"8","14","4","0","0","14.2","1.1","0.2","0","14.2","0","0"
"8","14","5","0","0","14.1","1.2","0.2","0","14.1","0","0"
"8","14","6","0","0","14.6","1.8","0.2","0","0","0","0"
"8","14","7","13","32","15.1","2.3","0.2","31.108","15.81","5967.059","4786.769"
"8","14","8","22","165","18.2","3.4","0.2","159.839","21.227","32577.744","30454.532"
"8","14","9","18","319","20.3","3.6","0.2","307.967","25.931","61975.635","58810.739"
"8","14","10","17","462","21.5","3.3","0.2","448.225","30.061","88416.898","84315.082"
"8","14","11","11","477","22.3","3.1","0.2","461.149","31.381","89888.145","85734.197"
"8","14","12","28","663","23.1","3","0.2","659.966","36.304","126331.418","120886.141"
"8","14","13","30","299","24","2.9","0.2","316.855","30.449","61333.764","58191.612"
"8","14","14","28","109","24.4","2.9","0.2","132.781","27.106","25421.832","23552.182"
"8","14","15","34","152","24.2","2.8","0.2","172.23","27.776","33356.595","31205.785"
"8","14","16","23","258","23.3","2.7","0.2","256.444","28.729","50485.669","47727.908"
"8","14","17","26","162","22","2.5","0.2","163.253","25.597","32517.688","30396.604"
"8","14","18","64","151","20.5","2","0.2","149.413","24.122","29761.031","27737.626"
"8","14","19","6","9","19.1","1.5","0.2","8.429","19.323","1402.457","383.909"
"8","14","20","0","0","18.2","1.4","0.2","0","18.2","0","0"
"8","14","21","0","0","17.5","1.4","0.2","0","17.5","0","0"
"8","14","22","0","0","16.9","1.2","0.2","0","16.9","0","0"
"8","14","23","0","0","16.4","0.9","0.2","0","16.4","0","0"
"8","15","0","0","0","16.1","0.7","0.2","0","16.1","0","0"
"8","15","1","0","0","15.9","0.6","0.2","0","15.9","0","0"
"8","15","2","0","0","15.7","0.5","0.2","0","15.7","0","0"
"8","15","3","0","0","15.4","0.6","0.2","0","15.4","0","0"
"8","15","4","0","0","15.1","0.7","0.2","0","15.1","0","0"
"8","15","5","0","0","15","0.7","0.2","0","15","0","0"
"8","15","6","0","0","15.5","0.9","0.2","0","0","0","0"
"8","15","7","13","33","16.1","1.1","0.2","32.008","17.047","6114.898","4929.37"
"8","15","8","25","59","19.2","1.6","0.2","63.788","20.884","12488.876","11077.492"
"8","15","9","26","206","21.3","1.9","0.2","208.693","26.458","41468.898","39030.636"
"8","15","10","21","310","23.3","2","0.2","306.849","30.704","59886.251","56795.39"
"8","15","11","11","484","24.8","2.1","0.2","468.083","35.846","89654.61","85508.938"
"8","15","12","14","452","25.9","2.3","0.2","442.078","35.925","84282.251","80326.943"
"8","15","13","11","594","26.5","2.4","0.2","577.079","39.338","108874.528","104047.818"
"8","15","14","11","553","26.6","2.6","0.2","535.761","38.096","101708.299","97135.516"
"8","15","15","35","175","26.2","2.8","0.2","195.047","30.249","37546.444","35247.171"
"8","15","16","17","309","25.4","2.9","0.2","300.632","31.546","58761.782","55710.765"
"8","15","17","66","317","24.1","2.7","0.2","324.964","31.006","64743.461","61480.489"
"8","15","18","15","34","22.4","2.1","0.2","35.002","23.232","6575.716","5373.859"
"8","15","19","0","6","20.8","1.4","0.2","5.555","20.95","885.254","0"
"8","15","20","0","0","19.9","1.3","0.2","0","19.9","0","0"
"8","15","21","0","0","19.4","1.1","0.2","0","19.4","0","0"
"8","15","22","0","0","18.9","1","0.2","0","18.9","0","0"
"8","15","23","0","0","18.4","0.9","0.2","0","18.4","0","0"
"8","16","0","0","0","18.2","1","0.2","0","18.2","0","0"
"8","16","1","0","0","17.9","1","0.2","0","17.9","0","0"
"8","16","2","0","0","17.7","1","0.2","0","17.7","0","0"
"8","16","3","0","0","17.4","1","0.2","0","17.4","0","0"
"8","16","4","0","0","17.1","1.1","0.2","0","17.1","0","0"
"8","16","5","0","0","16.9","1","0.2","0","16.9","0","0"
"8","16","6","0","0","17.5","1.5","0.2","0","0","0","0"
"8","16","7","11","29","18.2","2","0.2","28.216","18.883","5317.369","4160.1"
"8","16","8","29","84","20.9","2.8","0.2","88.428","22.748","17440.825","15853.974"
"8","16","9","25","212","23","2.9","0.2","211.975","27.342","41990.036","39533.309"
"8","16","10","24","282","24.7","3.1","0.2","282.705","30.28","55161.117","52237.686"
"8","16","11","34","226","25.9","3.2","0.2","246.022","30.67","47461.316","44810.72"
"8","16","12","11","582","26.6","3.3","0.2","565.148","37.362","107521.744","102742.968"
"8","16","13","14","624","26.8","3.5","0.2","609.554","38.045","115687.263","110619.15"
"8","16","14","913","100","26.5","3.6","0.2","958.586","44.039","181925.094","174509.912"
"8","16","15","87","605","25.8","3.6","0.2","654.685","37.726","125698.725","120275.866"
"8","16","16","834","89","24.8","3.5","0.2","639.109","36.721","126854.843","121391.019"
"8","16","17","741","79","23.7","3.1","0.2","410.046","31.843","82054.263","78177.901"
"8","16","18","101","157","22.3","2.3","0.2","162.086","25.995","31831.496","29734.727"
"8","16","19","25","15","21","1.6","0.2","13.504","21.348","2256.947","1208.122"
"8","16","20","0","0","20.2","1.6","0.2","0","20.2","0","0"
"8","16","21","0","0","19.7","1.7","0.2","0","19.7","0","0"
"8","16","22","0","0","19.3","2","0.2","0","19.3","0","0"
"8","16","23","0","0","18.8","2.1","0.2","0","18.8","0","0"
"8","17","0","0","0","18.4","2","0.2","0","18.4","0","0"
"8","17","1","0","0","18.1","1.7","0.2","0","18.1","0","0"
"8","17","2","0","0","17.9","1.5","0.2","0","17.9","0","0"
"8","17","3","0","0","17.6","1.3","0.2","0","17.6","0","0"
"8","17","4","0","0","17.4","1.3","0.2","0","17.4","0","0"
"8","17","5","0","0","17.3","1.4","0.2","0","17.3","0","0"
"8","17","6","0","0","17.8","2.2","0.2","0","0","0","0"
"8","17","7","27","64","18.3","2.8","0.2","60.115","19.551","11645.724","10264.216"
"8","17","8","32","211","21.1","3.5","0.2","205.432","24.93","41605.342","39162.246"
"8","17","9","19","328","23.1","3.5","0.2","317.52","28.996","63192.284","59984.277"
"8","17","10","15","446","24.9","3.4","0.2","432.144","33.024","84199.066","80246.706"
"8","17","11","11","471","26.2","3.4","0.2","455.976","34.755","87686.908","83610.959"
"8","17","12","10","557","27","3.6","0.2","540.131","36.814","102930.883","98314.779"
"8","17","13","12","605","27.4","3.8","0.2","589.322","37.788","111923.818","106989.059"
"8","17","14","20","612","27.2","4","0.2","602.059","37.514","114773.858","109738.11"
"8","17","15","75","628","26.6","4","0.2","667.99","38.066","128046.668","122540.612"
"8","17","16","16","383","25.7","3.9","0.2","370.273","32.163","72591.632","69050.569"
"8","17","17","49","303","24.5","3.4","0.2","304.898","30.265","60844.14","57719.337"
"8","17","18","72","149","22.9","2.4","0.2","149.308","26.246","29403.268","27392.54"
"8","17","19","32","14","21.3","1.6","0.2","11.721","21.601","1912.16","875.552"
"8","17","20","0","0","20.4","1.4","0.2","0","20.4","0","0"
"8","17","21","0","0","19.6","1.4","0.2","0","19.6","0","0"
"8","17","22","0","0","19.1","1.5","0.2","0","19.1","0","0"
"8","17","23","0","0","18.6","1.6","0.2","0","18.6","0","0"
"8","18","0","0","0","18.3","1.7","0.2","0","18.3","0","0"
"8","18","1","0","0","18","1.7","0.2","0","18","0","0"
"8","18","2","0","0","17.8","1.7","0.2","0","17.8","0","0"
"8","18","3","0","0","17.6","1.5","0.2","0","17.6","0","0"
"8","18","4","0","0","17.4","1.2","0.2","0","17.4","0","0"
"8","18","5","0","0","17.3","1.1","0.2","0","17.3","0","0"
"8","18","6","0","0","17.8","1.6","0.2","0","0","0","0"
"8","18","7","10","28","18.4","2.1","0.2","27.209","19.045","5117.013","3966.844"
"8","18","8","29","83","20.5","2.8","0.2","87.586","22.33","17303.042","15721.073"
"8","18","9","25","209","22","2.7","0.2","209.325","26.44","41607.828","39164.644"
"8","18","10","34","137","23.3","2.6","0.2","155.526","26.649","30272.428","28230.902"
"8","18","11","34","214","24.4","2.5","0.2","234.716","29.536","45433.567","42854.822"
"8","18","12","11","497","25","2.4","0.2","483.132","35.751","92318.228","88078.173"
"8","18","13","10","572","25","2.4","0.2","555.433","37.357","105596.828","100886.259"
